Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9
0.068742,-0.102580,-9.667418,0.002223,-0.001427,-0.004033,-584.013916,-327.851776,975.853210
0.011482,-0.145526,-9.595841,0.001058,-0.003458,0.007785,-584.013916,-327.851776,975.853210
0.047269,-0.102580,-9.567211,0.004154,0.000904,0.007685,-584.013916,-327.851776,975.853210
0.032954,-0.088265,-9.617313,0.005119,-0.001327,0.000128,-584.013916,-327.851776,975.853210
0.054427,-0.038162,-9.552896,-0.000308,0.001969,0.000028,-584.013916,-327.851776,975.853210
0.032954,-0.059635,-9.552896,-0.004469,-0.000262,-0.000072,-584.013916,-327.851776,975.853210
0.018639,-0.152683,-9.610157,-0.006499,0.001969,0.001094,-584.013916,-327.851776,975.853210
0.032954,-0.009532,-9.602999,-0.005334,-0.000262,-0.003268,-596.158936,-320.169464,970.023804
0.032954,-0.052477,-9.667418,-0.005234,-0.002292,-0.001037,-596.158936,-320.169464,970.023804
0.147475,-0.174156,-9.531424,-0.005134,-0.004323,0.000128,-596.158936,-320.169464,970.023804
0.054427,-0.166998,-9.595841,-0.003969,-0.002092,0.000028,-596.158936,-320.169464,970.023804
0.061584,-0.109738,-9.574368,0.001458,0.001204,-0.001137,-596.158936,-320.169464,970.023804
0.090215,-0.131211,-9.610157,0.006684,0.002169,0.001094,-596.158936,-320.169464,970.023804
0.032954,-0.138368,-9.653102,0.009780,0.001004,0.003124,-596.158936,-320.169464,970.023804
0.025797,-0.066793,-9.531424,0.006484,0.004099,0.000894,-596.158936,-320.169464,970.023804
0.032954,-0.052477,-9.624472,0.003188,0.003999,-0.002402,-596.158936,-320.169464,970.023804
0.032954,-0.002374,-9.610157,-0.002238,0.000704,-0.001237,-596.158936,-320.169464,970.023804
0.047269,-0.002374,-9.638787,-0.001073,-0.000462,-0.004333,-594.648438,-324.675751,975.997314
0.061584,-0.159841,-9.660259,-0.000973,-0.000362,0.002159,-594.648438,-324.675751,975.997314
0.025797,-0.166998,-9.645944,0.000192,0.001869,0.000994,-594.648438,-324.675751,975.997314
0.032954,-0.124053,-9.617313,0.002223,0.000704,0.009416,-594.648438,-324.675751,975.997314
-0.009991,-0.023847,-9.560054,0.004254,0.000604,0.007185,-594.648438,-324.675751,975.997314
-0.017149,-0.088265,-9.674574,0.005219,0.000504,0.003889,-594.648438,-324.675751,975.997314
-0.009991,-0.038162,-9.617313,0.004054,0.002534,-0.000472,-594.648438,-324.675751,975.997314
0.004324,-0.109738,-9.538581,0.000758,0.001369,-0.002502,-594.648438,-324.675751,975.997314
0.061584,-0.045320,-9.724678,-0.001473,0.001269,-0.006664,-594.648438,-324.675751,975.997314
0.018639,-0.031005,-9.645944,-0.001373,-0.000962,-0.008694,-594.648438,-324.675751,975.997314
-0.038621,-0.045320,-9.674574,0.000858,-0.001927,-0.008594,-591.785095,-321.752289,983.443054
-0.038621,-0.016690,-9.738993,0.002888,0.000304,-0.008494,-591.785095,-321.752289,983.443054
0.040112,-0.095423,-9.667418,-0.002538,-0.001927,-0.002002,-591.785095,-321.752289,983.443054
0.047269,-0.052477,-9.545738,-0.006699,0.003499,-0.000837,-591.785095,-321.752289,983.443054
-0.017149,-0.109738,-9.617313,-0.007665,-0.002992,0.008851,-591.785095,-321.752289,983.443054
-0.031464,-0.109738,-9.610157,-0.002238,-0.000762,0.006620,-591.785095,-321.752289,983.443054
0.061584,-0.059635,-9.552896,0.003188,0.000404,0.004389,-591.785095,-321.752289,983.443054
0.097372,-0.066793,-9.638787,0.007349,0.003499,-0.002102,-591.785095,-321.752289,983.443054
0.040112,-0.102580,-9.610157,0.006184,0.002334,-0.006264,-591.785095,-321.752289,983.443054
-0.031464,-0.102580,-9.610157,0.000758,-0.004158,0.000228,-591.785095,-321.752289,983.443054
0.011482,-0.166998,-9.617313,-0.003604,-0.008319,-0.000937,-584.158264,-318.900970,974.349609
0.054427,-0.045320,-9.696048,-0.006699,-0.011415,0.005555,-584.158264,-318.900970,974.349609
0.011482,-0.124053,-9.610157,-0.006599,-0.010249,0.000128,-584.158264,-318.900970,974.349609
0.040112,-0.059635,-9.667418,-0.006499,-0.006954,0.004289,-584.158264,-318.900970,974.349609
0.004324,-0.088265,-9.688890,-0.002138,-0.002592,0.002059,-584.158264,-318.900970,974.349609
-0.031464,-0.088265,-9.560054,0.001158,0.003899,0.001959,-584.158264,-318.900970,974.349609
0.090215,-0.152683,-9.581527,0.004254,0.008061,-0.000272,-584.158264,-318.900970,974.349609
0.068742,-0.145526,-9.653102,0.004154,0.005830,0.001959,-584.158264,-318.900970,974.349609
0.054427,-0.038162,-9.653102,0.006184,0.007861,0.003989,-584.158264,-318.900970,974.349609
0.004324,-0.116895,-9.631629,0.005019,0.005630,0.003889,-584.158264,-318.900970,974.349609
0.032954,-0.152683,-9.624472,-0.001473,0.004465,-0.005798,-591.597351,-321.743713,969.962219
0.054427,-0.045320,-9.674574,-0.004569,-0.003092,-0.005698,-591.597351,-321.743713,969.962219
0.040112,-0.124053,-9.724678,-0.006599,-0.006188,-0.005598,-591.597351,-321.743713,969.962219
-0.017149,-0.066793,-9.638787,-0.002238,-0.007154,-0.002302,-591.597351,-321.743713,969.962219
0.018639,-0.073950,-9.610157,-0.001073,-0.004923,-0.002202,-591.597351,-321.743713,969.962219
0.025797,-0.052477,-9.660259,0.000092,-0.004823,-0.003168,-591.597351,-321.743713,969.962219
0.032954,-0.045320,-9.631629,0.001058,0.000604,-0.002002,-591.597351,-321.743713,969.962219
0.068742,-0.095423,-9.581527,0.003088,0.001569,0.000228,-591.597351,-321.743713,969.962219
0.047269,-0.052477,-9.660259,0.004054,0.002534,0.002259,-591.597351,-321.743713,969.962219
0.040112,-0.052477,-9.631629,-0.000308,-0.000762,0.001094,-591.597351,-321.743713,969.962219
0.061584,-0.009532,-9.602999,-0.005534,-0.003858,0.002059,-591.315308,-338.152740,971.470581
0.011482,-0.195629,-9.617313,-0.006499,-0.000562,0.003024,-591.315308,-338.152740,971.470581
0.090215,-0.073950,-9.767623,-0.002138,0.003799,0.003989,-591.315308,-338.152740,971.470581
0.040112,-0.109738,-9.588684,0.002223,0.006895,-0.000372,-591.315308,-338.152740,971.470581
0.004324,-0.109738,-9.653102,0.001058,0.003599,-0.002402,-591.315308,-338.152740,971.470581
0.040112,-0.095423,-9.617313,-0.001173,-0.002892,-0.002302,-591.315308,-338.152740,971.470581
-0.002834,-0.152683,-9.560054,-0.005334,-0.002792,-0.001137,-591.315308,-338.152740,971.470581
0.032954,-0.116895,-9.624472,-0.004169,0.000504,0.001094,-591.315308,-338.152740,971.470581
0.083057,-0.095423,-9.660259,-0.001938,0.002534,0.000994,-591.315308,-338.152740,971.470581
0.011482,-0.088265,-9.638787,0.003488,-0.001827,0.005155,-591.315308,-338.152740,971.470581
-0.074409,-0.116895,-9.703205,0.004454,-0.007054,0.002924,-585.462646,-327.821381,971.380432
0.018639,-0.152683,-9.653102,0.005419,-0.004823,-0.001437,-585.462646,-327.821381,971.380432
-0.074409,-0.116895,-9.653102,0.005319,-0.004723,-0.001337,-585.462646,-327.821381,971.380432
0.054427,-0.102580,-9.610157,-0.002238,-0.001427,-0.002302,-585.462646,-327.821381,971.380432
0.011482,-0.166998,-9.524266,-0.000008,-0.002392,0.007385,-585.462646,-327.821381,971.380432
0.032954,-0.109738,-9.610157,0.003288,0.001969,0.008351,-585.462646,-327.821381,971.380432
-0.002834,-0.131211,-9.602999,0.004254,0.001869,0.002924,-585.462646,-327.821381,971.380432
0.004324,-0.102580,-9.560054,0.004154,0.001769,0.002824,-585.462646,-327.821381,971.380432
-0.002834,-0.023847,-9.645944,0.000858,0.002734,-0.006864,-585.462646,-327.821381,971.380432
-0.002834,-0.116895,-9.674574,-0.000308,0.003699,-0.002502,-585.462646,-327.821381,971.380432
0.040112,-0.138368,-9.688890,0.001923,-0.000662,0.008251,-588.526245,-323.289490,968.423523
-0.009991,-0.081108,-9.595841,0.002888,-0.004823,0.007085,-588.526245,-323.289490,968.423523
-0.002834,-0.038162,-9.631629,0.002788,-0.004723,0.006985,-588.526245,-323.289490,968.423523
0.032954,-0.152683,-9.653102,-0.001573,-0.002492,0.001559,-588.526245,-323.289490,968.423523
0.054427,-0.073950,-9.610157,-0.004669,0.000804,0.000394,-588.526245,-323.289490,968.423523
0.025797,-0.009532,-9.660259,-0.006699,0.006030,-0.001837,-588.526245,-323.289490,968.423523
0.004324,-0.145526,-9.552896,-0.003404,0.001669,-0.004933,-588.526245,-323.289490,968.423523
0.025797,-0.124053,-9.602999,-0.003304,0.001569,-0.004833,-588.526245,-323.289490,968.423523
-0.009991,-0.073950,-9.574368,0.003188,0.001469,-0.003668,-588.526245,-323.289490,968.423523
-0.009991,-0.145526,-9.667418,0.002023,0.002434,-0.002502,-588.526245,-323.289490,968.423523
0.004324,-0.209944,-9.688890,-0.000208,-0.001927,-0.004533,-593.109558,-326.194946,975.977417
-0.081567,-0.045320,-9.660259,0.003088,-0.000762,-0.002302,-593.109558,-326.194946,975.977417
0.047269,-0.124053,-9.617313,0.002988,-0.000662,-0.002202,-593.109558,-326.194946,975.977417
-0.002834,-0.066793,-9.653102,0.005019,-0.001627,0.002159,-593.109558,-326.194946,975.977417
0.047269,-0.066793,-9.688890,-0.000408,-0.000462,0.006320,-593.109558,-326.194946,975.977417
0.018639,-0.159841,-9.667418,-0.004569,0.000704,0.007285,-593.109558,-326.194946,975.977417
0.011482,-0.174156,-9.602999,-0.008730,-0.001527,0.003989,-593.109558,-326.194946,975.977417
0.025797,-0.016690,-9.545738,-0.008630,-0.001427,0.003889,-593.109558,-326.194946,975.977417
0.040112,-0.188471,-9.552896,-0.006399,-0.005588,0.001659,-593.109558,-326.194946,975.977417
-0.009991,-0.088265,-9.624472,-0.003104,-0.006554,0.001559,-593.109558,-326.194946,975.977417
-0.038621,-0.059635,-9.610157,-0.001938,-0.004323,-0.003868,-593.109558,-326.194946,975.977417
-0.031464,-0.038162,-9.653102,0.000292,-0.005288,-0.000572,-593.109558,-326.194946,975.977417
-0.024306,-0.116895,-9.588684,-0.000873,-0.004123,-0.000472,-593.109558,-326.194946,975.977417
-0.031464,-0.066793,-9.653102,0.002423,-0.007219,0.001759,-593.109558,-326.194946,975.977417
-0.002834,-0.116895,-9.710362,-0.000873,-0.002858,-0.001537,-593.109558,-326.194946,975.977417
0.011482,-0.102580,-9.703205,0.000292,-0.000627,-0.000372,-593.109558,-326.194946,975.977417
0.025797,-0.073950,-9.638787,-0.001938,0.000538,-0.000272,-593.109558,-326.194946,975.977417
0.054427,-0.088265,-9.631629,-0.003969,-0.001692,-0.000172,-593.109558,-326.194946,975.977417
0.083057,-0.052477,-9.602999,-0.003869,-0.002658,0.004189,-593.109558,-326.194946,975.977417
0.032954,-0.181313,-9.631629,0.001558,0.002769,0.004089,-596.035400,-329.121216,973.025269
-0.002834,-0.131211,-9.624472,0.005719,0.004799,0.002924,-596.035400,-329.121216,973.025269
0.032954,-0.124053,-9.631629,0.001358,0.004699,-0.003568,-596.035400,-329.121216,973.025269
0.011482,-0.045320,-9.645944,-0.003004,0.002469,-0.000272,-596.035400,-329.121216,973.025269
-0.017149,-0.066793,-9.595841,-0.007165,0.000238,0.003024,-596.035400,-329.121216,973.025269
-0.002834,-0.095423,-9.617313,-0.003869,-0.004123,-0.000272,-596.035400,-329.121216,973.025269
0.111687,-0.095423,-9.631629,-0.002704,-0.005088,-0.005498,-596.035400,-329.121216,973.025269
0.018639,-0.016690,-9.667418,0.005919,-0.002858,-0.009659,-596.035400,-329.121216,973.025269
0.004324,-0.045320,-9.545738,0.009015,0.004699,-0.006364,-596.035400,-329.121216,973.025269
0.011482,-0.138368,-9.610157,0.007849,0.007795,-0.000937,-596.035400,-329.121216,973.025269
0.032954,-0.124053,-9.560054,0.005619,0.008761,0.002359,-587.063293,-321.826324,969.899597
0.032954,-0.159841,-9.667418,0.004454,0.006530,0.006520,-587.063293,-321.826324,969.899597
0.047269,-0.095423,-9.660259,0.004354,0.006430,0.008551,-587.063293,-321.826324,969.899597
0.025797,-0.081108,-9.645944,-0.001073,0.004199,0.005255,-587.063293,-321.826324,969.899597
0.054427,-0.081108,-9.552896,-0.002038,-0.000162,0.004089,-587.063293,-321.826324,969.899597
-0.009991,-0.059635,-9.560054,0.001258,-0.001127,0.000794,-587.063293,-321.826324,969.899597
0.040112,-0.023847,-9.610157,0.004354,-0.001027,-0.001437,-587.063293,-321.826324,969.899597
0.025797,-0.095423,-9.602999,0.003188,0.003334,-0.006664,-587.063293,-321.826324,969.899597
0.011482,-0.031005,-9.667418,-0.002238,0.004299,-0.008694,-587.063293,-321.826324,969.899597
0.011482,-0.066793,-9.617313,-0.009595,0.004199,-0.003268,-587.063293,-321.826324,969.899597
0.025797,-0.073950,-9.595841,-0.010561,0.001969,0.003224,-588.823303,-312.852783,975.906250
0.040112,-0.073950,-9.595841,-0.006199,0.000804,0.005255,-588.823303,-312.852783,975.906250
0.047269,-0.045320,-9.638787,0.002423,-0.000362,0.000894,-588.823303,-312.852783,975.906250
0.011482,-0.159841,-9.588684,0.005519,-0.006654,-0.001337,-588.823303,-312.852783,975.906250
0.004324,-0.124053,-9.645944,0.004354,-0.007619,-0.002302,-588.823303,-312.852783,975.906250
0.018639,-0.159841,-9.667418,0.002123,-0.004323,-0.001137,-588.823303,-312.852783,975.906250
-0.017149,-0.131211,-9.667418,-0.001173,0.000038,-0.003168,-588.823303,-312.852783,975.906250
0.011482,-0.116895,-9.645944,-0.002138,-0.001127,-0.004133,-588.823303,-312.852783,975.906250
0.054427,-0.152683,-9.624472,-0.006299,-0.005288,-0.000837,-588.823303,-312.852783,975.906250
0.018639,-0.116895,-9.610157,-0.004069,-0.004123,0.001394,-588.823303,-312.852783,975.906250
0.083057,-0.088265,-9.645944,0.004554,-0.000827,0.001294,-593.172119,-326.197815,980.471008
0.047269,-0.109738,-9.667418,0.010845,0.002469,-0.000937,-593.172119,-326.197815,980.471008
0.011482,-0.116895,-9.710362,0.011811,0.001304,0.002359,-593.172119,-326.197815,980.471008
0.004324,-0.195629,-9.667418,0.007449,-0.000927,0.002259,-593.172119,-326.197815,980.471008
-0.017149,-0.159841,-9.595841,0.003088,-0.001892,0.004289,-593.172119,-326.197815,980.471008
0.047269,-0.088265,-9.681732,0.000858,-0.000727,-0.001137,-593.172119,-326.197815,980.471008
-0.038621,-0.109738,-9.588684,-0.001373,-0.000627,-0.002102,-593.172119,-326.197815,980.471008
-0.002834,-0.066793,-9.581527,-0.000208,-0.000527,-0.004133,-593.172119,-326.197815,980.471008
0.011482,-0.131211,-9.681732,-0.003304,-0.002558,-0.004033,-593.172119,-326.197815,980.471008
0.047269,-0.209944,-9.581527,-0.002138,-0.003523,0.001394,-593.172119,-326.197815,980.471008
0.018639,-0.052477,-9.610157,-0.000973,-0.004488,0.002359,-592.998596,-327.682770,969.986877
-0.002834,-0.059635,-9.602999,0.003388,-0.002258,0.003324,-592.998596,-327.682770,969.986877
0.104530,-0.116895,-9.660259,0.003288,0.003169,0.000028,-592.998596,-327.682770,969.986877
0.004324,-0.073950,-9.660259,0.003188,0.006265,0.004189,-592.998596,-327.682770,969.986877
0.018639,-0.138368,-9.595841,0.000958,0.004034,0.007285,-592.998596,-327.682770,969.986877
0.011482,-0.116895,-9.574368,-0.001273,-0.000327,0.003989,-592.998596,-327.682770,969.986877
-0.009991,-0.138368,-9.674574,-0.006499,0.002969,-0.000372,-592.998596,-327.682770,969.986877
0.040112,-0.109738,-9.638787,-0.003204,0.003934,-0.001337,-592.998596,-327.682770,969.986877
0.047269,-0.088265,-9.688890,0.001158,0.007030,-0.001237,-592.998596,-327.682770,969.986877
0.011482,-0.059635,-9.660259,0.004254,-0.001592,-0.005398,-592.998596,-327.682770,969.986877
0.032954,-0.031005,-9.610157,-0.001173,-0.006819,-0.008494,-593.087830,-321.715210,968.485168
0.054427,-0.138368,-9.660259,-0.002138,-0.006719,-0.003068,-593.087830,-321.715210,968.485168
0.154633,-0.052477,-9.595841,-0.000973,-0.001292,-0.004033,-593.087830,-321.715210,968.485168
0.047269,-0.081108,-9.574368,0.000192,0.003069,0.000328,-593.087830,-321.715210,968.485168
0.032954,-0.109738,-9.610157,-0.000973,0.001904,-0.001902,-593.087830,-321.715210,968.485168
0.032954,-0.066793,-9.588684,-0.000873,0.002869,0.003524,-593.087830,-321.715210,968.485168
0.018639,0.004783,-9.567211,0.000292,0.004899,-0.000837,-593.087830,-321.715210,968.485168
0.047269,-0.116895,-9.538581,0.001258,0.002669,0.004589,-593.087830,-321.715210,968.485168
0.025797,-0.102580,-9.588684,0.002223,0.000438,0.005555,-593.087830,-321.715210,968.485168
-0.009991,-0.066793,-9.667418,0.002123,-0.001792,0.006520,-593.087830,-321.715210,968.485168
-0.002834,-0.073950,-9.724678,0.000958,0.000438,0.001094,-597.469971,-327.597290,965.555847
0.047269,-0.052477,-9.610157,0.000858,-0.000727,-0.001137,-597.469971,-327.597290,965.555847
0.004324,-0.038162,-9.602999,-0.000308,-0.003823,0.000028,-597.469971,-327.597290,965.555847
-0.009991,-0.088265,-9.631629,-0.000208,-0.003723,-0.002202,-597.469971,-327.597290,965.555847
-0.002834,-0.145526,-9.624472,0.000958,-0.001492,-0.003168,-597.469971,-327.597290,965.555847
0.018639,-0.166998,-9.509951,0.000858,0.003934,0.001194,-597.469971,-327.597290,965.555847
-0.002834,-0.145526,-9.638787,-0.003504,0.005965,0.006420,-597.469971,-327.597290,965.555847
0.075900,-0.095423,-9.638787,-0.001273,0.004799,0.003124,-597.469971,-327.597290,965.555847
0.025797,-0.131211,-9.524266,-0.000108,0.003634,-0.004433,-597.469971,-327.597290,965.555847
0.083057,-0.059635,-9.567211,0.003188,0.004599,-0.008594,-597.469971,-327.597290,965.555847
-0.017149,-0.088265,-9.574368,0.002023,0.005565,-0.004233,-594.585815,-324.672882,971.503723
0.018639,-0.138368,-9.552896,0.002988,0.004399,0.000128,-594.585815,-324.672882,971.503723
0.040112,-0.066793,-9.602999,0.007149,0.000038,0.000028,-594.585815,-324.672882,971.503723
0.018639,-0.174156,-9.624472,0.009180,-0.002192,-0.000072,-594.585815,-324.672882,971.503723
0.040112,-0.016690,-9.645944,0.006949,-0.002092,-0.001037,-594.585815,-324.672882,971.503723
0.032954,-0.066793,-9.610157,0.001523,0.002269,0.000128,-594.585815,-324.672882,971.503723
0.018639,-0.109738,-9.624472,-0.001773,0.000038,-0.002102,-594.585815,-324.672882,971.503723
-0.045779,-0.023847,-9.624472,-0.001673,-0.002192,0.002259,-594.585815,-324.672882,971.503723
-0.017149,-0.081108,-9.602999,-0.001573,-0.002092,0.000028,-594.585815,-324.672882,971.503723
0.018639,-0.145526,-9.538581,-0.000408,-0.001992,0.002059,-594.585815,-324.672882,971.503723
0.040112,-0.066793,-9.602999,-0.000308,-0.000827,-0.008694,-588.532898,-321.796875,966.924744
0.011482,-0.073950,-9.602999,0.002988,-0.002858,-0.008594,-588.532898,-321.796875,966.924744
0.011482,-0.009532,-9.638787,0.002888,-0.002758,-0.007429,-588.532898,-321.796875,966.924744
0.032954,-0.088265,-9.595841,0.003854,-0.005854,-0.000937,-588.532898,-321.796875,966.924744
0.025797,-0.124053,-9.567211,0.000558,-0.003623,0.000228,-588.532898,-321.796875,966.924744
0.025797,-0.138368,-9.653102,0.000458,-0.002458,-0.000937,-588.532898,-321.796875,966.924744
0.054427,-0.052477,-9.567211,0.003554,-0.001292,0.002359,-588.532898,-321.796875,966.924744
0.040112,-0.052477,-9.660259,0.006649,-0.004388,0.001194,-588.532898,-321.796875,966.924744
0.018639,-0.038162,-9.688890,0.008680,-0.006419,0.003224,-588.532898,-321.796875,966.924744
0.011482,-0.052477,-9.660259,0.003254,-0.003123,0.003124,-588.532898,-321.796875,966.924744
-0.009991,-0.066793,-9.681732,-0.001108,-0.003023,0.007285,-594.593384,-327.659027,975.999207
0.061584,-0.081108,-9.624472,-0.003138,0.002404,0.007185,-594.593384,-327.659027,975.999207
0.025797,-0.052477,-9.574368,-0.000908,0.003369,0.001759,-594.593384,-327.659027,975.999207
0.004324,-0.088265,-9.567211,0.001323,0.002204,-0.000472,-594.593384,-327.659027,975.999207
0.025797,-0.081108,-9.602999,0.002288,-0.006419,0.000694,-594.593384,-327.659027,975.999207
0.004324,-0.066793,-9.610157,0.000058,-0.008449,0.003789,-594.593384,-327.659027,975.999207
0.018639,-0.152683,-9.531424,0.001023,-0.005154,0.001559,-594.593384,-327.659027,975.999207
0.018639,-0.131211,-9.610157,-0.000142,-0.001858,0.001459,-594.593384,-327.659027,975.999207
0.011482,-0.109738,-9.710362,-0.004304,-0.000692,-0.000772,-594.593384,-327.659027,975.999207
0.054427,-0.081108,-9.631629,-0.006334,-0.003788,-0.000672,-594.593384,-327.659027,975.999207
0.040112,-0.016690,-9.610157,-0.006234,-0.003688,-0.001637,-588.443665,-327.764404,968.426392
0.075900,-0.031005,-9.617313,-0.002938,-0.002523,0.003789,-588.443665,-327.764404,968.426392
-0.024306,-0.066793,-9.710362,-0.001773,0.000773,0.003689,-588.443665,-327.764404,968.426392
-0.002834,-0.145526,-9.688890,-0.001673,0.002804,0.001459,-588.443665,-327.764404,968.426392
-0.038621,-0.124053,-9.674574,-0.001573,0.002704,-0.003968,-588.443665,-327.764404,968.426392
-0.002834,-0.088265,-9.645944,-0.000408,0.007930,-0.007064,-588.443665,-327.764404,968.426392
0.047269,-0.138368,-9.524266,-0.002438,0.006765,-0.003768,-588.443665,-327.764404,968.426392
-0.052936,-0.088265,-9.667418,-0.001273,0.003469,0.001659,-588.443665,-327.764404,968.426392
0.083057,-0.088265,-9.602999,-0.001173,-0.000892,0.009016,-588.443665,-327.764404,968.426392
0.011482,-0.095423,-9.638787,0.001058,-0.002923,0.006785,-588.443665,-327.764404,968.426392
